total_pop,white_pop,black_pop,asian_pop,hispanic_pop,median_income,state,county,tract,GEOID,POC_pct
2644.0,1432.0,138.0,473.0,299.0,127115.0,06,081,609000,06081609000,45.839636913767016
1621.0,963.0,19.0,283.0,162.0,177000.0,06,081,609100,06081609100,40.592227020357804
3470.0,2425.0,9.0,496.0,221.0,170278.0,06,081,609201,06081609201,30.11527377521614
5201.0,2402.0,102.0,1044.0,1003.0,140192.0,06,081,609202,06081609202,53.816573735820036
3343.0,2430.0,0.0,378.0,291.0,197092.0,06,081,609300,06081609300,27.310798683816934
3457.0,2466.0,0.0,469.0,173.0,250001.0,06,081,609400,06081609400,28.66647382123228
4844.0,2932.0,0.0,1199.0,569.0,250001.0,06,081,609500,06081609500,39.471511147811725
3774.0,2409.0,67.0,865.0,207.0,215739.0,06,081,609601,06081609601,36.168521462639106
1801.0,1071.0,43.0,355.0,150.0,230333.0,06,081,609602,06081609602,40.53303720155469
4823.0,3652.0,37.0,603.0,219.0,241520.0,06,081,609603,06081609603,24.279494090814847
4881.0,3797.0,21.0,396.0,379.0,250001.0,06,081,609700,06081609700,22.20856381888957
4653.0,2868.0,116.0,605.0,816.0,168618.0,06,081,609800,06081609800,38.36234687298517
3077.0,2319.0,70.0,204.0,279.0,207768.0,06,081,609900,06081609900,24.634384140396488
4932.0,2967.0,34.0,578.0,981.0,141215.0,06,081,610000,06081610000,39.84184914841849
2581.0,1081.0,60.0,185.0,1014.0,106786.0,06,081,610100,06081610100,58.1170089112747
5107.0,718.0,151.0,329.0,3686.0,63945.0,06,081,610201,06081610201,85.94086547875465
4860.0,1865.0,238.0,1313.0,1136.0,173696.0,06,081,610202,06081610202,61.62551440329218
3159.0,328.0,55.0,105.0,2467.0,67702.0,06,081,610203,06081610203,89.61696739474517
4020.0,1236.0,61.0,462.0,2099.0,105000.0,06,081,610302,06081610302,69.25373134328359
7232.0,2863.0,29.0,3375.0,336.0,182250.0,06,081,610303,06081610303,60.412057522123895
4540.0,1895.0,11.0,1870.0,333.0,178625.0,06,081,610304,06081610304,58.25991189427313
5953.0,1123.0,118.0,457.0,4110.0,84850.0,06,081,610400,06081610400,81.13556190156224
5098.0,555.0,36.0,313.0,4194.0,101061.0,06,081,610500,06081610500,89.11337779521381
5692.0,797.0,127.0,398.0,4229.0,74576.0,06,081,610601,06081610601,85.99789177793394
3570.0,1219.0,146.0,330.0,1767.0,158977.0,06,081,610602,06081610602,65.85434173669468
6019.0,2402.0,29.0,768.0,2572.0,113341.0,06,081,610700,06081610700,60.09303871074929
